video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
VKf6NF0OD5A,The new and improved YouTube Studio is here,Please help me,en,2025-10-30,please help me,neutro,0.31576240062713623,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,باز نکردن منوی مطالب شما😊,en,2025-10-30,:smiling face with smiling eyes:,negativo,0.26997390389442444,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Plz Create a video (How to create YOUTUBE Channel? ),en,2025-10-30,plz create a video how to create youtube channel,positivo,0.5368763208389282,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you 🙏,en,2025-10-30,thank you :folded hands:,positivo,0.3140507638454437,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Delete my videos,es,2025-10-30,delete my videos,negativo,0.43065622448921204,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good luck,so,2025-10-30,good luck,positivo,0.3570655584335327,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Why aren't there no filters when I'm making YouTube videos YouTube you can do something about it not the air balloon filters like the ones that people is using now like green screen YouTube you should do something about this how many subscribers should I have to get a silver play button😊,en,2025-10-30,why aren t there no filters when i m making youtube videos youtube you can do something about it not the air balloon filters like the ones that people is using now like green screen youtube you should do something about this how many subscribers should i have to get a silver play button:smiling face with smiling eyes:,negativo,0.3915340006351471,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube per search viral kyon nahin ho rahi hai please search viral kar do😢,en,2025-10-30,youtube per search viral kyon nahin ho rahi hai please search viral kar do:crying face:,negativo,0.5316089391708374,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Mera subscribers nahi bad rha hai ❤❤❤,en,2025-10-30,mera subscribers nahi bad rha hai :red heart::red heart::red heart:,negativo,0.3028908371925354,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤,en,2025-10-30,:red heart:,negativo,0.22972576320171356,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I go🎉😢,en,2025-10-30,i go:party popper::crying face:,positivo,0.2441282570362091,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very nice 👍,en,2025-10-30,very nice :thumbs up:,positivo,0.5359436273574829,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Is YouTube better on the computer than a phone,en,2025-10-30,is youtube better on the computer than a phone,neutro,0.2721385359764099,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks for 300 Subscribers 👈👈👈👈👈,en,2025-10-30,thanks for subscribers :backhand index pointing left::backhand index pointing left::backhand index pointing left::backhand index pointing left::backhand index pointing left:,positivo,0.2852928042411804,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤❤❤ hello 👋,en,2025-10-30,:red heart::red heart::red heart::red heart::red heart: hello :waving hand:,negativo,0.28900647163391113,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Love you all Man 💖💖💖💖💖💖🎉 Super boss like,en,2025-10-30,love you all man :sparkling heart::sparkling heart::sparkling heart::sparkling heart::sparkling heart::sparkling heart::party popper: super boss like,positivo,0.8131862282752991,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,wowo,pl,2025-10-30,wowo,positivo,0.49227821826934814,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I like this video ❤,en,2025-10-30,i like this video :red heart:,positivo,0.6472945809364319,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I cannot figure out how to upload videos😤😤😤,en,2025-10-30,i cannot figure out how to upload videos:face with steam from nose::face with steam from nose::face with steam from nose:,negativo,0.363173246383667,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,🫗,fr,2025-10-30,:pouring liquid:,neutro,0.34099718928337097,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Sim, o YouTube Studio é muito bom!🤩",pt,2025-10-30,sim o youtube studio é muito bom :star struck:,negativo,0.3274717628955841,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤️❤️❤️,en,2025-10-30,:red heart::red heart::red heart:,positivo,0.26017579436302185,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"I gave you 100,000,000,000,000,000,000 billion",tr,2025-10-30,i gave you billion,negativo,0.31834033131599426,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I gave you 100 billion,tr,2025-10-30,i gave you billion,negativo,0.31834033131599426,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,0:37 0:38 0:38 0:39 0:39 0:40,indefinido,2025-10-30,: : : : : :,neutro,0.23521468043327332,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,DJ Mazar Khan gana Bhojpuri DJ majak gana wala gana Bhojpuri,so,2025-10-30,dj mazar khan gana bhojpuri dj majak gana wala gana bhojpuri,negativo,0.3664895296096802,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hi youtube...I am start with youtube channel...I am so happy 😊😊😊...my youtube channel name EBNR-family ❤❤❤...,en,2025-10-30,hi youtube i am start with youtube channel i am so happy :smiling face with smiling eyes::smiling face with smiling eyes::smiling face with smiling eyes: my youtube channel name ebnr family :red heart::red heart::red heart:,positivo,0.5568453073501587,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very good YouTube studio❤,en,2025-10-30,very good youtube studio:red heart:,positivo,0.5595441460609436,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tank's team YT❤,en,2025-10-30,tank s team yt:red heart:,positivo,0.3017369210720062,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,my shorts video is views down why,en,2025-10-30,my shorts video is views down why,negativo,0.3272803723812103,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,@youtubecreators is there a way to grow to get a channel monetized after  accidentally using a copyright music? Would I still monetized? 🙏🙏🙏🙏,en,2025-10-30,is there a way to grow to get a channel monetized after accidentally using a copyright music would i still monetized :folded hands::folded hands::folded hands::folded hands:,negativo,0.49497273564338684,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice🎉🎉,en,2025-10-30,nice:party popper::party popper:,positivo,0.4315626323223114,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"w video
",af,2025-10-30,w video,positivo,0.30501681566238403,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Come on. I can’t see this on my phone 😂,en,2025-10-30,come on i can t see this on my phone :face with tears of joy:,positivo,0.3421376943588257,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Thank you, Mother Google 🤍",en,2025-10-30,thank you mother google :white heart:,positivo,0.4845152199268341,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tuyệt vời quá mình ơi,vi,2025-10-30,tuy t v i quá mình i,negativo,0.3112638592720032,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"hi i am from Pakistan, is my country for monetisation? in all the way or is there any restriction?",en,2025-10-30,hi i am from pakistan is my country for monetisation in all the way or is there any restriction,negativo,0.29396146535873413,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Suddenly views r geting fall down. Once times ago my views  r 80k/month but this time per video 100-400 view.।......,en,2025-10-30,suddenly views r geting fall down once times ago my views r k month but this time per video view,negativo,0.5534178614616394,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,My channel issue,en,2025-10-30,my channel issue,positivo,0.44735249876976013,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,😊,en,2025-10-30,:smiling face with smiling eyes:,negativo,0.26997390389442444,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,😌😌😌😌😌,en,2025-10-30,:relieved face::relieved face::relieved face::relieved face::relieved face:,negativo,0.2899148166179657,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Chanel permlssons🧕🤲🕋🇸🇦🇸🇦👀🎤,en,2025-10-30,chanel permlssons:woman with headscarf::palms up together::kaaba::saudi arabia::saudi arabia::eyes::microphone:,positivo,0.2499275952577591,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Thankyou for information, stay healthy& always be happy guys🙏",en,2025-10-30,thankyou for information stay healthy always be happy guys:folded hands:,positivo,0.5577541589736938,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thankd for thid informations😊,en,2025-10-30,thankd for thid informations:smiling face with smiling eyes:,positivo,0.23673531413078308,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thankyou YouTube❤❤❤,en,2025-10-30,thankyou youtube:red heart::red heart::red heart:,positivo,0.4453126788139343,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"man, youtube must've pulled a discord with the ratio to their second most viewed video",en,2025-10-30,man youtube must ve pulled a discord with the ratio to their second most viewed video,negativo,0.4004584848880768,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,aaaaaaa,so,2025-10-30,aaaaaaa,negativo,0.2736733555793762,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you for 135 Subscribers ❤❤❤,en,2025-10-30,thank you for subscribers :red heart::red heart::red heart:,positivo,0.37178778648376465,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,YT is the 100 sub plack real,en,2025-10-30,yt is the sub plack real,positivo,0.34747815132141113,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Link ?,fi,2025-10-30,link,positivo,0.2543826103210449,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,I rember when we could still acces the old one...,en,2025-10-30,i rember when we could still acces the old one,neutro,0.29326242208480835,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,noobs,tl,2025-10-30,noobs,negativo,0.607911229133606,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Tambahkan bahasa,id,2025-10-30,tambahkan bahasa,negativo,0.22957520186901093,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Excelente amigo👏🏻👏🏻👏🏻👏🏻👏🏻,en,2025-10-30,excelente amigo:clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone::clapping hands light skin tone:,positivo,0.7041599750518799,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,👍,en,2025-10-30,:thumbs up:,positivo,0.269000768661499,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very useful,en,2025-10-30,very useful,positivo,0.670487105846405,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Inpormasi yg bermanpaat,id,2025-10-30,inpormasi yg bermanpaat,negativo,0.2588173449039459,nlptown/bert-base-multilingual-uncased-sentiment
