video_id,video_titulo,comentario,idioma,data_coleta
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube channel mein mere no views aata hai kya problem hai subscribe bhi Nahin badhta 😭😭😭😭😭😭 pelz 🙏🙏,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,i gave you 1 million dollar you gave me my youtube back,tr,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice 👌,ro,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,👍🏻✨,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,🎉,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,नाइस😊,hi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Religious criminals photographing without a journalist card?
Al-Amady’s filming is unethical. Anyone who does not have a press card must stop?
Ask the owner of YouTube, the director, to activate this law, which prohibits intentional, immoral filming
Press card number, which country number?",en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,thank you❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice video,it,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Very useful information, thank you....👍❤",en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I gave you $200m,fr,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Moito boom,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Yeah,tr,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank u so much 😍,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good luck creators 😍,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Mera ytstudio is not working as well,😏 kya new update nahi hai 😣 monetize option nahi hai mere me 😢",en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very intersting and  important system in the you tube studio,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,love,sl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Awesome,af,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,wow this is the best way i have been working on youtube since 1 year 7 months please supert me thank everyone❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤❤hi,sw,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,göran utas,sv,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,जय जोहार जय आदिवासी,hi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,ขอบคุณสำหรับข้อมูลดีดี,th,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,thật sự vẫn còn hơi nỡ ngỡ. không biết có sài được không ?,vi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you.,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,🙏🙏🙏,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I am going to copyright your youtube company,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I am going to copyright more of your video YouTube,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,👍👍❤❤,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Giờ tôi mới bắt đầu xây dựng kênh Youtube Shorts,vi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Noooo,af,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,🙏🏼,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube 😠!! I can't verify my channel because I don't have i number I gonna ask my mom for sim card,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank YOU mam  @Andrnggeng16,tl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Yess,fi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Keoda,id,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I want to know the number of dislikes of this video,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Ser patulong nman Po sa yutyube ko😂😂😂,tl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Ok,af,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Kamal very nice much ❤,cs,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,😊😊,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I need your help bro please help me,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Yo creo que toda herramienta que sea para ayudar a los creadores es muy importante yo de ante mano te doy gracias YouTube y a los creadores de contenido ánimo,es,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Đẹp ạ❤😊,vi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,That will Help us more❤ Thank you,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,4 million on my channel But what is the reason for dicrease views,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks for sharing here,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,0:18,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,My YouTube channel targets complete,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,🎉❤,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Aio bhaio mill kr kaam krye or bht faida uthye YouTube channel hai please,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Need help,nl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,im from the future,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you for this information,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Absolutely fantastic,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good,so,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,😍🫶🏻🎉,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Best for Creators,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Amazing YouTube🥰,sw,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wow.|🇧🇩 😊❤️,pl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good one❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,선생님 영상 잘 봤습니다 유용한 자료 또 유용한 프로그램 만들어 가지고  기초가 딸리는  유튜브 들한테 큰 도움이 될 것 같습니다 감사합니다 축복합니다 사랑합니다,ko,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,We all new YouTubers will get Success soon...😊,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Woo😮😮😮😮😮 hm🎉🎉🎉🎉🎉,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Helped a lot 👍,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you so much for your support 🙏❤️ YouTube team ❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,1 million subscriber,it,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube challenge super Mera,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,it is a great opportunity to learn more . thanks,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I don't find YT studio so flexible. Editing options need to be better for new creators,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I think this might help us,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,thankyou.,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,That’s why im using yourube right now is easy. Thank you so much youtube 🥰,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"7079819577
Rakesh Kumar",sw,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice new youtube studio,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nic vedo,cs,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wow 😲 YouTube platefrom is too 👍🎉❤❤❤❤❤❤❤❤❤❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Like👍🎉😂😊,et,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,〽️24 BG〽️I GA〽️E STO®️Y😊😊😊,de,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,rajgoodvideo,sl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,rajgoodvideo#,sl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Ini program udah apa baru rilis,id,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"BN channel
Bn. Bn. Channel. Live.",it,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Gt🎉,de,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I am not understanding property YouTube😢,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Sab karo YouTube ma arha ho Tum sa pasa lina ❤,tl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Plz YouTube help me for growing channel😢,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,হাই,bn,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Quá tuyệt vời,vi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I love this update ❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,...thanks,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks for sharing,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Place viwe,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤🎉🎉🎉🙋‍♂️🇧🇩✌️✌️✌️♥️♥️♥️♥️,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Really creator studio is very helpful for us.,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks you ❤❤❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank You,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great video 💯,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Im new thank you so much youtube,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,I keep in mind Youtube has bipartisan representation in other studios not sure if they are open to the public it maybe a reality past attempts trials and errors must have been considered may 2023,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Hi, these are some problems you should check out : 

-Red progress bar removed on the dark mode
- Sort videos by oldest removed 
- Can no longer cancel live chat on full screen
- Thumbs down removed
- More difficulty to delete Youtube history since it's no longer in the options and having to wait like 5 minutes for the screen to load to delete history 

These are the principal problems that i think of and there are probably others since you doesn't seem to care about the consumer opinion and never answer our requests. I am so fed up do you understand ? Wake up, WAKE-UP ! Are you trying to sabotage purposefully the app with these awful updates so that we are forced to subscribe to YouTube premium with an excessive amount of money to pay ? Never you hear me, NEVER !!!! What i would like you to do is fix these problems or at least answer this feedback to help me fix it myself ! 
Thank you.",en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,मेरे व्यूज नहीं बढ़ रहे हैं,hi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks for the information ❤😊❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,How to my video viral,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Follow button de dijiye please Garib aadami hai,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Ok.!,af,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hi.........❤❤,sw,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Very interesting and important system in the YouTube studio ❤❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wow🎉🎉cool,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,It's best information thanks.4u,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Plies help monotaiz plies,lv,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Good🎉,so,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Asslam o alikum n hello i made my u tube chanel but how to remove my copyrigjt claim beforemonitixation,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great for me!❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,😘♥️♥️👌🌹🌹,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,@michael jackson god,pl,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,please YouTube company my help you please ❤❤❤❤❤,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Can my channel be put on the ""Channel's on the rise?""",en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,THAT USEFUL,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Why I increse my views and Subscribers by natural things,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,🇵🇰🇵🇰🇵🇰,indefinido,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,My shorts feed muted please help me,en,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Tôn trọng những người quanh ta, công đồng YouTube và kênh Youtube chính là nguyên tắc xuyên suốt quá trình của 1 create. Điều này phải ₫c tuần thủ nhất nhất và quá 1 chế độ kiểm duyệt nghiệm khắc của kênh Youtube
😂🎉",vi,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Vai adsense account problem,ca,2025-10-23
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔 Hey do block my youtube I will call police 🚔,en,2025-10-23
